name,group,default value,readonly,user_visible,notes,Range min,Range max,v2_user_visible (intent),v2_readonly (intent),changed_vs_v2
MOT_THST_HOVER,MOT,0.201434,True,True,,,,False,True,user_visible False->True
MOT_YAW_HEADROOM,MOT,200,True,True,,,,False,True,user_visible False->True
MSP_OPTIONS,MSP,0,True,True,,,,False,True,user_visible False->True
MSP_OSD_NCELLS,MSP,0,True,True,,,,False,True,user_visible False->True
NET_ENABLE,NET,0,True,True,,,,False,True,user_visible False->True
NET_P1_TYPE,NET,0,True,True,,,,False,True,user_visible False->True
NET_P2_TYPE,NET,0,True,True,,,,False,True,user_visible False->True
NET_P3_TYPE,NET,0,True,True,,,,False,True,user_visible False->True
NET_P4_TYPE,NET,0,True,True,,,,False,True,user_visible False->True
NMEA_MSG_EN,NMEA,3,False,True,,,,True,False,
NMEA_RATE_MS,NMEA,100,False,True,,,,True,False,
NTF_BUZZ_ON_LVL,NTF,1,True,False,"hidden (GOBJECT_HIDDEN group ""NTF_"")",,,False,True,
NTF_BUZZ_PIN,NTF,0,True,False,"hidden (GOBJECT_HIDDEN group ""NTF_"")",,,False,True,
NTF_BUZZ_TYPES,NTF,5,True,False,"hidden (GOBJECT_HIDDEN group ""NTF_"")",,,False,True,
NTF_BUZZ_VOLUME,NTF,100,True,False,"hidden (GOBJECT_HIDDEN group ""NTF_"")",,,False,True,
NTF_DISPLAY_TYPE,NTF,0,True,False,"hidden (GOBJECT_HIDDEN group ""NTF_"")",,,False,True,
NTF_LED_BRIGHT,NTF,3,True,False,"hidden (GOBJECT_HIDDEN group ""NTF_"")",,,False,True,
NTF_LED_LEN,NTF,1,True,False,"hidden (GOBJECT_HIDDEN group ""NTF_"")",,,False,True,
NTF_LED_OVERRIDE,NTF,0,True,False,"hidden (GOBJECT_HIDDEN group ""NTF_"")",,,False,True,
NTF_LED_TYPES,NTF,231,True,False,"hidden (GOBJECT_HIDDEN group ""NTF_"")",,,False,True,
NTF_OREO_THEME,NTF,0,True,False,"hidden (GOBJECT_HIDDEN group ""NTF_"")",,,False,True,
OA_TYPE,OA,0,True,True,,,,False,True,user_visible False->True
OSD_TYPE,OSD,0,True,False,"hidden (GOBJECT_HIDDEN group ""OSD"")",,,False,True,
PILOT_ACCEL_Z,PILOT,250,False,True,"HARD CLAMPED 100..400 - out-of-range PARAM_SET rejected, stored value scrubbed at boot",100,400,True,False,
PILOT_SPEED_DN,PILOT,200,False,True,"HARD CLAMPED 50..300 - out-of-range PARAM_SET rejected, stored value scrubbed at boot",50,300,True,False,
PILOT_SPEED_UP,PILOT,300,False,True,"HARD CLAMPED 50..350 - out-of-range PARAM_SET rejected, stored value scrubbed at boot",50,350,True,False,
PILOT_THR_BHV,PILOT,0,True,True,,,,False,True,user_visible False->True
PILOT_THR_FILT,PILOT,0,True,True,,,,False,True,user_visible False->True
PILOT_TKOFF_ALT,PILOT,0,True,True,,,,False,True,user_visible False->True
PILOT_Y_EXPO,PILOT,0,True,True,,,,False,True,user_visible False->True
PILOT_Y_RATE,PILOT,60,False,True,"HARD CLAMPED 30..90 - out-of-range PARAM_SET rejected, stored value scrubbed at boot",30,90,True,False,
PILOT_Y_RATE_TC,PILOT,0.25,False,True,,,,True,False,
PLDP_DELAY,PLDP,0,True,True,,,,False,True,user_visible False->True
PLDP_RNG_MAX,PLDP,0,True,True,,,,False,True,user_visible False->True
PLDP_SPEED_DN,PLDP,0,True,True,,,,False,True,user_visible False->True
PLDP_THRESH,PLDP,0.9,True,True,,,,False,True,user_visible False->True
PLND_ENABLED,PLND,0,True,False,"hidden (GOBJECT_HIDDEN group ""PLND_"")",,,False,True,
PRX1_TYPE,PRX,0,True,True,,,,False,True,user_visible False->True
PRX2_TYPE,PRX,0,True,True,,,,False,True,user_visible False->True
PRX3_TYPE,PRX,0,True,True,,,,False,True,user_visible False->True
PRX4_TYPE,PRX,0,True,True,,,,False,True,user_visible False->True
PRX5_TYPE,PRX,0,True,True,,,,False,True,user_visible False->True
PRX_ALT_MIN,PRX,1,True,True,,,,False,True,user_visible False->True
PRX_FILT,PRX,0.25,True,True,,,,False,True,user_visible False->True
PRX_IGN_GND,PRX,0,True,True,,,,False,True,user_visible False->True
PRX_LOG_RAW,PRX,0,True,True,,,,False,True,user_visible False->True
PSC_ACCZ_D,PSC,0,True,True,,,,False,True,user_visible False->True
PSC_ACCZ_D_FF,PSC,0,True,True,,,,False,True,user_visible False->True
PSC_ACCZ_FF,PSC,0,True,True,,,,False,True,user_visible False->True
PSC_ACCZ_FLTD,PSC,0,True,True,,,,False,True,user_visible False->True
PSC_ACCZ_FLTE,PSC,20,True,True,,,,False,True,user_visible False->True
PSC_ACCZ_FLTT,PSC,0,True,True,,,,False,True,user_visible False->True
PSC_ACCZ_I,PSC,0.44,True,True,,,,False,True,user_visible False->True
PSC_ACCZ_IMAX,PSC,800,True,True,,,,False,True,user_visible False->True
PSC_ACCZ_NEF,PSC,0,True,True,,,,False,True,user_visible False->True
PSC_ACCZ_NTF,PSC,0,True,True,,,,False,True,user_visible False->True
PSC_ACCZ_P,PSC,0.22,True,True,,,,False,True,user_visible False->True
PSC_ACCZ_PDMX,PSC,0,True,True,,,,False,True,user_visible False->True
PSC_ACCZ_SMAX,PSC,0,True,True,,,,False,True,user_visible False->True
PSC_ANGLE_MAX,PSC,0,True,True,,,,False,True,user_visible False->True
PSC_JERK_XY,PSC,5,True,True,,,,False,True,user_visible False->True
PSC_JERK_Z,PSC,5,True,True,,,,False,True,user_visible False->True
PSC_POSXY_P,PSC,0.75,True,True,,,,False,True,user_visible False->True
PSC_POSZ_P,PSC,1,True,True,,,,False,True,user_visible False->True
PSC_VELXY_D,PSC,0.5,True,True,,,,False,True,user_visible False->True
PSC_VELXY_FF,PSC,0,True,True,,,,False,True,user_visible False->True
PSC_VELXY_FLTD,PSC,5,True,True,,,,False,True,user_visible False->True
PSC_VELXY_FLTE,PSC,5,True,True,,,,False,True,user_visible False->True
PSC_VELXY_I,PSC,0.75,True,True,,,,False,True,user_visible False->True
PSC_VELXY_IMAX,PSC,1000,True,True,,,,False,True,user_visible False->True
PSC_VELXY_P,PSC,1.5,True,True,,,,False,True,user_visible False->True
PSC_VELZ_D,PSC,0,True,True,,,,False,True,user_visible False->True
PSC_VELZ_FF,PSC,0,True,True,,,,False,True,user_visible False->True
PSC_VELZ_FLTD,PSC,5,True,True,,,,False,True,user_visible False->True
PSC_VELZ_FLTE,PSC,5,True,True,,,,False,True,user_visible False->True
PSC_VELZ_I,PSC,0,True,True,,,,False,True,user_visible False->True
PSC_VELZ_IMAX,PSC,1000,True,True,,,,False,True,user_visible False->True
PSC_VELZ_P,PSC,8,True,True,,,,False,True,user_visible False->True
PTRN_ATIME,PTRN,6,False,True,,,,True,False,
PTRN_CHN1,PTRN,11,False,True,,,,True,False,
PTRN_CHN2,PTRN,16,False,True,,,,True,False,
PTRN_ENABLE,PTRN,1,False,True,,,,True,False,
PTRN_PNUM,PTRN,1,False,True,,,,True,False,
PTRN_RADIUS,PTRN,25,False,True,,,,True,False,
PTRN_SHAPE,PTRN,0,False,True,,,,True,False,
PTRN_SLSPD,PTRN,6,False,True,,,,True,False,
PTRN_SLTIME,PTRN,6,False,True,,,,True,False,
PTRN_SPEED,PTRN,5,False,True,,,,True,False,
PTRN_TOAUTO,PTRN,0,False,True,,,,True,False,
PTRN_TRIGGER,PTRN,0,False,True,,,,True,False,
RALLY_INCL_HOME,RALLY,1,False,True,,,,True,False,
RALLY_LIMIT_KM,RALLY,0.3,False,True,,,,True,False,
RALLY_TOTAL,RALLY,,False,True,NOT SEEDED - runtime-managed; deliberately omitted from defaults.parm so a fresh board does not inherit stale state,,,True,False,"default 0->(blank, not seeded)"
RC10_DZ,RC,50,False,True,,,,True,False,
RC10_MAX,RC,2000,False,True,,,,True,False,
RC10_MIN,RC,1000,False,True,,,,True,False,
RC10_OPTION,RC,213,False,True,defaults.parm: # wheel pitch | [v2 note] wheel pitch,,,True,False,
RC10_REVERSED,RC,0,False,True,,,,True,False,
RC10_TRIM,RC,1500,False,True,,,,True,False,
RC11_DZ,RC,0,False,True,,,,True,False,
RC11_MAX,RC,2000,False,True,,,,True,False,
RC11_MIN,RC,1000,False,True,,,,True,False,
RC11_OPTION,RC,9,False,True,defaults.parm: # camera trigger | [v2 note] camera trigger,,,True,False,
RC11_REVERSED,RC,0,False,True,,,,True,False,
RC11_TRIM,RC,1500,False,True,,,,True,False,
RC12_DZ,RC,0,False,True,,,,True,False,
RC12_MAX,RC,2000,False,True,,,,True,False,
RC12_MIN,RC,1000,False,True,,,,True,False,
RC12_OPTION,RC,163,False,True,defaults.parm: # mount lock | [v2 note] mount lock,,,True,False,
RC12_REVERSED,RC,0,False,True,,,,True,False,
RC12_TRIM,RC,1500,False,True,,,,True,False,
RC13_DZ,RC,0,False,True,,,,True,False,
RC13_MAX,RC,2000,False,True,,,,True,False,
RC13_MIN,RC,1000,False,True,,,,True,False,
RC13_OPTION,RC,0,False,True,,,,True,False,
RC13_REVERSED,RC,0,False,True,,,,True,False,
RC13_TRIM,RC,1500,False,True,,,,True,False,
RC14_DZ,RC,0,False,True,,,,True,False,
RC14_MAX,RC,2000,False,True,,,,True,False,
RC14_MIN,RC,1000,False,True,,,,True,False,
RC14_OPTION,RC,0,False,True,,,,True,False,
RC14_REVERSED,RC,0,False,True,,,,True,False,
RC14_TRIM,RC,1500,False,True,,,,True,False,
RC15_DZ,RC,0,False,True,,,,True,False,
RC15_MAX,RC,2000,False,True,,,,True,False,
RC15_MIN,RC,1000,False,True,,,,True,False,
RC15_OPTION,RC,0,False,True,,,,True,False,
RC15_REVERSED,RC,0,False,True,,,,True,False,
RC15_TRIM,RC,1500,False,True,,,,True,False,
RC16_DZ,RC,0,False,True,,,,True,False,
RC16_MAX,RC,2000,False,True,,,,True,False,
RC16_MIN,RC,1000,False,True,,,,True,False,
RC16_OPTION,RC,0,False,True,,,,True,False,
RC16_REVERSED,RC,0,False,True,,,,True,False,
RC16_TRIM,RC,1500,False,True,,,,True,False,
RC1_DZ,RC,50,False,True,,,,False,False,user_visible False->True
RC1_MAX,RC,1927,False,True,,,,False,False,user_visible False->True
RC1_MIN,RC,1102,False,True,,,,False,False,user_visible False->True
RC1_OPTION,RC,0,True,True,,,,False,True,user_visible False->True
RC1_REVERSED,RC,0,False,True,,,,False,False,user_visible False->True
RC1_TRIM,RC,1515,False,True,,,,False,False,user_visible False->True
RC2_DZ,RC,20,False,True,,,,False,False,user_visible False->True
RC2_MAX,RC,1927,False,True,,,,False,False,user_visible False->True
RC2_MIN,RC,1102,False,True,,,,False,False,user_visible False->True
RC2_OPTION,RC,0,True,True,,,,False,True,user_visible False->True
RC2_REVERSED,RC,0,False,True,,,,False,False,user_visible False->True
RC2_TRIM,RC,1515,False,True,,,,False,False,user_visible False->True
RC3_DZ,RC,30,False,True,,,,False,False,user_visible False->True
RC3_MAX,RC,1927,False,True,,,,False,False,user_visible False->True
RC3_MIN,RC,1102,False,True,,,,False,False,user_visible False->True
RC3_OPTION,RC,0,True,True,,,,False,True,user_visible False->True
RC3_REVERSED,RC,0,False,True,,,,False,False,user_visible False->True
RC3_TRIM,RC,1515,False,True,,,,False,False,user_visible False->True
RC4_DZ,RC,20,False,True,,,,False,False,user_visible False->True
RC4_MAX,RC,1927,False,True,,,,False,False,user_visible False->True
RC4_MIN,RC,1102,False,True,,,,False,False,user_visible False->True
RC4_OPTION,RC,0,True,True,,,,False,True,user_visible False->True
RC4_REVERSED,RC,0,False,True,,,,False,False,user_visible False->True
RC4_TRIM,RC,1515,False,True,,,,False,False,user_visible False->True
RC5_DZ,RC,0,False,True,,,,False,False,user_visible False->True
RC5_MAX,RC,1927,False,True,,,,False,False,user_visible False->True
RC5_MIN,RC,1102,False,True,,,,False,False,user_visible False->True
RC5_OPTION,RC,70,True,True,defaults.parm: # now alt hold | [v2 note] now alt hold,,,False,True,user_visible False->True
RC5_REVERSED,RC,0,False,True,,,,False,False,user_visible False->True
RC5_TRIM,RC,1515,False,True,,,,False,False,user_visible False->True
RC6_DZ,RC,30,False,True,,,,False,False,user_visible False->True
RC6_MAX,RC,2000,False,True,,,,False,False,user_visible False->True
RC6_MIN,RC,1000,False,True,,,,False,False,user_visible False->True
RC6_OPTION,RC,56,True,True,defaults.parm: # now loiter | [v2 note] now loiter,,,False,True,user_visible False->True
RC6_REVERSED,RC,0,False,True,,,,False,False,user_visible False->True
RC6_TRIM,RC,1500,False,True,,,,False,False,user_visible False->True
RC7_DZ,RC,50,False,True,,,,False,False,user_visible False->True
RC7_MAX,RC,2000,False,True,,,,False,False,user_visible False->True
RC7_MIN,RC,1000,False,True,,,,False,False,user_visible False->True
RC7_OPTION,RC,4,True,True,defaults.parm: # now RTL | [v2 note] now RTL,,,False,True,user_visible False->True
RC7_REVERSED,RC,0,False,True,,,,False,False,user_visible False->True
RC7_TRIM,RC,1500,False,True,,,,False,False,user_visible False->True
RC8_DZ,RC,50,False,True,,,,False,False,user_visible False->True
RC8_MAX,RC,2000,False,True,,,,False,False,user_visible False->True
RC8_MIN,RC,1000,False,True,,,,False,False,user_visible False->True
RC8_OPTION,RC,16,True,True,defaults.parm: # now Auto | [v2 note] now Auto,,,False,True,user_visible False->True
RC8_REVERSED,RC,0,False,True,,,,False,False,user_visible False->True
RC8_TRIM,RC,1500,False,True,,,,False,False,user_visible False->True
RC9_DZ,RC,50,False,True,,,,True,False,
RC9_MAX,RC,2000,False,True,,,,True,False,
RC9_MIN,RC,1000,False,True,,,,True,False,
RC9_OPTION,RC,214,False,True,defaults.parm: # wheel - yaw | [v2 note] wheel - yaw,,,True,False,
RC9_REVERSED,RC,0,False,True,,,,True,False,
RC9_TRIM,RC,1500,False,True,,,,True,False,
RCMAP_PITCH,RCMAP,2,True,True,,,,False,True,user_visible False->True
RCMAP_ROLL,RCMAP,1,True,True,,,,False,True,user_visible False->True
RCMAP_THROTTLE,RCMAP,3,True,True,,,,False,True,user_visible False->True
RCMAP_YAW,RCMAP,4,True,True,,,,False,True,user_visible False->True
RC_FS_TIMEOUT,RC,1,False,True,,,,True,False,
RC_OPTIONS,RC,32,True,False,hidden (AP_PARAM_FLAG_HIDDEN on this param),,,False,True,
RC_OVERRIDE_TIME,RC,3,True,False,hidden (AP_PARAM_FLAG_HIDDEN on this param),,,False,True,
RC_PROTOCOLS,RC,1,True,False,hidden (AP_PARAM_FLAG_HIDDEN on this param),,,False,True,
RC_SPEED,RC,490,True,False,hidden (AP_PARAM_FLAG_HIDDEN on this param),,,False,True,
RELAY1_FUNCTION,RELAY,0,False,True,,,,False,False,user_visible False->True
RELAY2_FUNCTION,RELAY,0,False,True,,,,False,False,user_visible False->True
RELAY3_FUNCTION,RELAY,0,False,True,,,,False,False,user_visible False->True
RELAY4_FUNCTION,RELAY,0,False,True,,,,False,False,user_visible False->True
RELAY5_FUNCTION,RELAY,0,False,True,,,,False,False,user_visible False->True
RELAY6_FUNCTION,RELAY,0,False,True,,,,False,False,user_visible False->True
RFND_BTN_EN,RFND,1,False,True,,,,True,False,
RNGFND1_ADDR,RNGFND,0,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND1_FUNCTION,RNGFND,0,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND1_GNDCLEAR,RNGFND,30,False,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,False,
RNGFND1_MAX_CM,RNGFND,9500,False,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,False,
RNGFND1_MIN_CM,RNGFND,5,False,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,False,
RNGFND1_OFFSET,RNGFND,0,False,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,False,
RNGFND1_ORIENT,RNGFND,25,False,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,False,
RNGFND1_PIN,RNGFND,-1,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND1_POS_X,RNGFND,0,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND1_POS_Y,RNGFND,0,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND1_POS_Z,RNGFND,0,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND1_PWRRNG,RNGFND,0,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND1_RMETRIC,RNGFND,1,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND1_SCALING,RNGFND,1,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND1_STOP_PIN,RNGFND,-1,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND1_TYPE,RNGFND,8,False,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,False,
RNGFND2_ADDR,RNGFND,0,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND2_FUNCTION,RNGFND,0,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND2_GNDCLEAR,RNGFND,10,False,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,False,
RNGFND2_MAX_CM,RNGFND,4500,False,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,False,
RNGFND2_MIN_CM,RNGFND,20,False,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,False,
RNGFND2_OFFSET,RNGFND,0,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND2_ORIENT,RNGFND,0,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND2_PIN,RNGFND,-1,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND2_POS_X,RNGFND,0,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND2_POS_Y,RNGFND,0,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND2_POS_Z,RNGFND,0,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND2_PWRRNG,RNGFND,0,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND2_RMETRIC,RNGFND,1,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND2_SCALING,RNGFND,1,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND2_STOP_PIN,RNGFND,-1,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND2_TYPE,RNGFND,24,False,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,False,
RNGFND3_TYPE,RNGFND,0,False,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,False,
RNGFND4_TYPE,RNGFND,0,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND5_TYPE,RNGFND,0,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND6_TYPE,RNGFND,0,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND7_TYPE,RNGFND,0,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND8_TYPE,RNGFND,0,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND9_TYPE,RNGFND,0,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFNDA_TYPE,RNGFNDA,0,True,False,"hidden (GOBJECT_HIDDEN group ""RNGFND"")",,,False,True,
RNGFND_FILT,RNGFND,0.5,False,False,hidden (AP_PARAM_FLAG_HIDDEN on this param),,,False,False,
RPM1_TYPE,RPM,0,True,False,"hidden (GOBJECT_HIDDEN group ""RPM"")",,,False,True,
RPM2_TYPE,RPM,0,True,False,"hidden (GOBJECT_HIDDEN group ""RPM"")",,,False,True,
RSSI_TYPE,RSSI,0,True,False,"hidden (GOBJECT_HIDDEN group ""RSSI_"")",,,False,True,
RTL_ALT,RTL,5000,False,True,,,,True,False,
RTL_ALT_FINAL,RTL,0,False,True,,,,True,False,
RTL_ALT_TYPE,RTL,0,False,True,,,,True,False,
RTL_CLIMB_MIN,RTL,0,False,True,,,,True,False,
RTL_CONE_SLOPE,RTL,0,False,True,,,,True,False,
RTL_LOIT_TIME,RTL,1000,False,True,,,,True,False,
RTL_OPTIONS,RTL,0,False,True,,,,True,False,
RTL_SPEED,RTL,0,False,True,,,,True,False,
SCHED_DEBUG,SCHED,0,True,False,"hidden (GOBJECT_HIDDEN group ""SCHED_"")",,,False,True,
SCHED_LOOP_RATE,SCHED,400,True,False,"hidden (GOBJECT_HIDDEN group ""SCHED_"")",,,False,True,
SCHED_OPTIONS,SCHED,0,True,False,"hidden (GOBJECT_HIDDEN group ""SCHED_"")",,,False,True,
SCR_DEBUG_OPTS,SCR,0,True,True,,,,False,True,user_visible False->True
SCR_DIR_DISABLE,SCR,0,True,True,,,,False,True,user_visible False->True
SCR_ENABLE,SCR,1,True,True,,,,False,True,user_visible False->True
SCR_HEAP_SIZE,SCR,204800,False,True,,,,False,False,user_visible False->True
SCR_LD_CHECKSUM,SCR,-1,True,True,,,,False,True,user_visible False->True
SCR_RUN_CHECKSUM,SCR,-1,True,True,,,,False,True,user_visible False->True
SCR_SDEV_EN,SCR,0,True,True,,,,False,True,user_visible False->True
SCR_THD_PRIORITY,SCR,0,True,True,,,,False,True,user_visible False->True
SCR_USER1,SCR,0,True,True,,,,False,True,user_visible False->True
SCR_USER2,SCR,0,True,True,,,,False,True,user_visible False->True
SCR_USER3,SCR,0,True,True,,,,False,True,user_visible False->True
SCR_USER4,SCR,0,True,True,,,,False,True,user_visible False->True
SCR_USER5,SCR,0,True,True,,,,False,True,user_visible False->True
SCR_USER6,SCR,0,True,True,,,,False,True,user_visible False->True
SCR_VM_I_COUNT,SCR,10000,True,True,,,,False,True,user_visible False->True
SERIAL0_BAUD,SERIAL,115,True,True,,,,False,True,user_visible False->True
SERIAL0_PROTOCOL,SERIAL,2,True,True,,,,False,True,user_visible False->True
SERIAL1_BAUD,SERIAL,115,True,True,,,,False,True,user_visible False->True
SERIAL1_OPTIONS,SERIAL,0,True,True,,,,False,True,user_visible False->True
SERIAL1_PROTOCOL,SERIAL,2,True,True,,,,False,True,user_visible False->True
SERIAL2_BAUD,SERIAL,500,False,True,,,,True,False,
SERIAL2_OPTIONS,SERIAL,0,False,True,,,,True,False,
SERIAL2_PROTOCOL,SERIAL,2,False,True,,,,True,False,
SERIAL3_BAUD,SERIAL,115,False,True,,,,True,False,
SERIAL3_OPTIONS,SERIAL,0,False,True,,,,True,False,
SERIAL3_PROTOCOL,SERIAL,-1,False,True,,,,True,False,
SERIAL4_BAUD,SERIAL,115,False,True,,,,False,False,user_visible False->True
SERIAL4_OPTIONS,SERIAL,0,False,True,,,,False,False,user_visible False->True
SERIAL4_PROTOCOL,SERIAL,9,False,True,,,,False,False,user_visible False->True
SERIAL5_BAUD,SERIAL,115,False,True,,,,False,False,user_visible False->True
SERIAL5_OPTIONS,SERIAL,0,False,True,,,,False,False,user_visible False->True
SERIAL5_PROTOCOL,SERIAL,-1,False,True,,,,False,False,user_visible False->True
SERIAL6_BAUD,SERIAL,115200,True,True,,,,False,True,user_visible False->True
SERIAL6_OPTIONS,SERIAL,0,True,True,,,,False,True,user_visible False->True
SERIAL6_PROTOCOL,SERIAL,22,True,True,,,,False,True,user_visible False->True
SERIAL_PASS1,SERIAL,0,True,True,,,,False,True,user_visible False->True
SERIAL_PASS2,SERIAL,-1,True,True,,,,False,True,user_visible False->True
SERIAL_PASSTIMO,SERIAL,15,True,True,,,,False,True,user_visible False->True
SERVO10_FUNCTION,SERVO,0,False,True,,,,True,False,
SERVO10_MAX,SERVO,1900,False,True,,,,True,False,
SERVO10_MIN,SERVO,1100,False,True,,,,True,False,
SERVO10_REVERSED,SERVO,0,False,True,,,,True,False,
SERVO10_TRIM,SERVO,1500,False,True,,,,True,False,
SERVO11_FUNCTION,SERVO,0,False,True,,,,True,False,
SERVO11_MAX,SERVO,1900,False,True,,,,True,False,
SERVO11_MIN,SERVO,1100,False,True,,,,True,False,
SERVO11_REVERSED,SERVO,0,False,True,,,,True,False,
SERVO11_TRIM,SERVO,1500,False,True,,,,True,False,
SERVO12_FUNCTION,SERVO,0,True,False,hidden (SERVO12_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO12_MAX,SERVO,1900,True,False,hidden (SERVO12_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO12_MIN,SERVO,1100,True,False,hidden (SERVO12_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO12_REVERSED,SERVO,0,True,False,hidden (SERVO12_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO12_TRIM,SERVO,1500,True,False,hidden (SERVO12_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO13_FUNCTION,SERVO,0,True,False,hidden (SERVO13_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO13_MAX,SERVO,1900,True,False,hidden (SERVO13_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO13_MIN,SERVO,1100,True,False,hidden (SERVO13_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO13_REVERSED,SERVO,0,True,False,hidden (SERVO13_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO13_TRIM,SERVO,1500,True,False,hidden (SERVO13_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO14_FUNCTION,SERVO,0,True,False,hidden (SERVO14_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO14_MAX,SERVO,1900,True,False,hidden (SERVO14_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO14_MIN,SERVO,1100,True,False,hidden (SERVO14_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO14_REVERSED,SERVO,0,True,False,hidden (SERVO14_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO14_TRIM,SERVO,1500,True,False,hidden (SERVO14_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO15_FUNCTION,SERVO,0,True,False,hidden (SERVO15_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO15_MAX,SERVO,1900,True,False,hidden (SERVO15_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO15_MIN,SERVO,1100,True,False,hidden (SERVO15_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO15_REVERSED,SERVO,0,True,False,hidden (SERVO15_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO15_TRIM,SERVO,1500,True,False,hidden (SERVO15_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO16_FUNCTION,SERVO,0,True,False,hidden (SERVO16_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO16_MAX,SERVO,1900,True,False,hidden (SERVO16_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO16_MIN,SERVO,1100,True,False,hidden (SERVO16_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO16_REVERSED,SERVO,0,True,False,hidden (SERVO16_ subgroup; SERVO9/10/11 remain visible),,,False,True,
SERVO16_TRIM,SERVO,1500,True,False,hidden (SERVO16_ subgroup; SERVO9/10/11 remain visible),,,False,True,
